,Unnamed: 0.1,Unnamed: 0,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,delta_e,CL_strut_cor,CD_strut_cor,CMpitch25c_strut_cor,Drag coefficient,Thrust coefficient,CL_thrust_cor,V cor,q cor,CDbcor,CMbcor,CL cor,CLa,CM25ca,dAoA,dCD,dCM25c,AoA cor,CD cor,CM cor,CT cor
23,23,5.0,70.0,10.0,32.0,19.0,14.001,14,-0.005,417.44,100737.0,286.89,3324.9,-46.4,2316.9,2315.5,908.1,25.2,0.0,1.2232523295536273,978.3422843285324,39.99469454248978,40,452632.6004600707,109.36,109.36,8.97,8.43,0.0,100737.0,1.4577629017910122e-05,1.8,1.79978313977502,1.79978313977502,30.639669795238035,-0.4106124730843229,306.2040555226852,-0.5492470166515524,-25.88612502248359,-0.1586001549535891,0.1442095552221946,-0.001932600530877,1.4411888557957468,-0.0018510103106671,-0.7384934728758056,-0.0005344963435254,1.433263193267628,-0.2087542399845294,1.4411888557957466,0.1442093860218735,0.0019451851812596,-0.0021952308627575,-0.7791393640737663,-1.1374551623906732,-0.0010497288483649,0,1.4077888557957465,0.1331093860218735,-1.1362551623906731,0.16088992955214793,0.02865113822229658,1.4008575181259204,40.482876852682004,1002.1058015612122,0.1570746531536672,-1.109310483405554,1.3676381697091644,2.6130738284513653,-4.397993151940825,0.004732803959099987,0.005004294804390177,-0.03470996695997148,14.0047328039591,0.16207894795805738,-1.1440204503655256,0.02987655679697476
24,24,10.0,75.0,10.0,37.0,17.0,-4.994,-5,-0.005,417.16,100734.0,287.17,2032.6,27.2,-1010.1,-1060.6,2123.2,-40.3,0.0,1.2220232255622938,977.680996979914,40.00127688927166,40,451909.2127235226,56.24,56.24,-1.02,-0.88,0.0,100734.0,1.4603367000021104e-05,3.5,3.500296543468765,3.500296543468765,18.707621356229843,-0.0564652188557648,-74.84578220133517,-0.9647543193904978,7.481995081768623,0.2534734465055306,0.0881093867085744,-0.000265940586941,-0.3525095917812716,-0.0032535052605988,0.2135948049363916,0.0008548053893646,-0.358841449080036,0.0570884466954548,-0.3525095917812716,0.0881093631653845,0.0002736295804185,-0.003241413940508,0.188760912756655,0.278471275026664,0.0011337300834505,0,-0.3753095917812716,0.0820093631653845,0.277171275026664,0.03355374346814875,-0.04866754116987534,-0.3795512474796343,40.256160367185075,990.2432491402211,0.03312807978729547,0.27365507286976776,-0.37473625027289936,5.255630460464703,-4.27094545748923,-0.0007271533552499076,0.00011812936780287136,0.005590010247099397,-5.00072715335525,0.03324620915509834,0.27924508311686713,-0.048976250214040604
25,25,11.0,76.0,10.0,37.0,57.0,0.001,0,-0.005,417.45,100730.0,287.27,1852.9,-4.8,108.6,80.4,1464.7,-25.4,0.0,1.2215493258264662,978.3659018680356,40.02304689553574,40,451857.4535036776,56.24,56.24,-1.01,-0.91,0.0,100730.0,1.461298832318272e-05,3.5,3.502201519599612,3.502201519599612,17.084973847545,-0.3808544421456281,47.59922837974868,-0.9048618086683916,0.4387972440574543,0.1618451418001205,0.0804106904548857,-0.0017924972510356,0.2240264956381756,-0.0030493895367115,0.0125179445707336,0.0005454190653699,0.2240278990353566,0.0804067804426781,0.2240264956381756,0.0804105337238104,0.0017995144007126,-0.0035546197264195,-0.010146047217788,-0.0661530219766272,0.000545357025469,0,0.2078264956381756,0.0724105337238104,-0.0596530219766272,0.025419065376681593,-0.046990867801768116,0.2078264956381756,40.25605006237434,990.931523920203,0.02509673597174035,-0.0588965849168165,0.20519112767018063,6.652130366411747,-3.9530566037941077,0.0012117866211159628,0.0003280636870621215,-0.008781556890684284,0.0012117866211159628,0.025424799658802472,-0.06767814180750079,-0.04698513351964724
26,26,8.0,73.0,10.0,35.0,13.0,7.005,7,-0.005,417.88,100735.0,287.03,2558.6,27.9,1408.4,1353.4,1427.0,-39.3,0.0,1.2226314092546515,979.381464821774,40.02608965596751,40,452586.19137836935,56.24,56.24,-1.0,-1.0,0.0,100735.0,1.4590568185892574e-05,3.5,3.5024677751956874,3.5024677751956874,23.59598637204165,-0.0235126271570558,204.34329807982107,-0.9814500877835458,-7.836599193124325,0.2576144266883935,0.1109397127901503,-0.0001105477881965,0.9607475797845156,-0.0033040627991252,-0.2233295524910276,0.0008672618753963,0.9671058507870632,-0.0070572876656888,0.9607475797845156,0.1109397027206088,0.0001202291040603,-0.0034160930602565,-0.254598239844329,-0.4963747025410948,0.0004441753052232,0,0.9546475797845156,0.1047397027206088,-0.4941747025410948,0.054987501563112426,-0.050079523213910494,0.9607507383966377,40.26798349481186,992.548327225508,0.054258053084739126,-0.48761912218970455,0.9480056937174376,6.076547629261788,-3.5194012780367605,0.003635766776249538,0.0029532341950717837,-0.024256668708962578,7.00363576677625,0.05721128727981091,-0.5118757908986671,-0.04783903725462173
27,27,9.0,74.0,10.0,35.0,57.0,12.001,12,-0.005,416.97,100733.0,287.04999999999995,4146.0,62.4,1772.0,1713.8,2134.1,-28.0,0.0,1.222521950778907,977.2322704113608,39.98393795894684,40,452044.59604199615,56.24,56.23,-0.98,-0.92,0.0,100733.0,1.4592665350816326e-05,3.5,3.498779306955256,3.499401533401451,38.202071706758886,0.6752095626786927,266.00879302079744,-0.3715877042920866,-16.596104641380098,0.186191811120394,0.1800072083248945,0.0031815706055166,1.253426792900257,-0.0012537053829217,-0.474000506425621,0.0006281953712712,1.2634605377206083,-0.0845505164496168,1.253426792900257,0.1800074852838898,-0.0031658620011091,-0.0004797881980029,-0.5247360724090896,-0.8406012068392417,0.0005147037491872,0,1.236526792900257,0.1709074852838898,-0.8389012068392416,0.12104883805510297,-0.050954796790712256,1.2471208908562894,40.36481827311468,995.1391687283144,0.11887064097216823,-0.8238057115749594,1.2246797412329153,3.172989436236765,-3.9477033412381326,0.00438082429917208,0.004287632218626055,-0.028780539768290498,12.004380824299172,0.1231582731907943,-0.85258625134325,-0.04879823561926039
28,28,12.0,77.0,10.0,39.0,12.0,14.001,14,-0.005,416.68,100733.0,287.23,5046.7,61.5,1845.7,1776.9,2647.4,-24.4,0.0,1.221755826240592,976.5473784060044,39.982454132172194,40,451524.3633567171,56.24,56.22,-0.6,-0.75,0.0,100733.0,1.4608936411420156e-05,3.5,3.4986494652568325,3.4998940933127765,46.48132868432876,0.7071790559480626,287.0081506668046,-0.524714152301592,-20.03898346497924,0.1622400224395292,0.2191724672931925,0.0033345470729296,1.3533237171877182,-0.0017715826363019,-0.572733794371462,0.0005477679712017,1.3661448350677048,-0.1147603744329999,1.3533237171877182,0.2191727574527726,-0.0033154206543369,-0.0009395475213866,-0.6345082048497536,-0.9760444136166796,0.0003041815800615,0,1.319923717187718,0.2080727574527726,-0.9748444136166796,0.16088992955214793,-0.04860716988923677,1.3316828558670573,40.43559857476338,997.9323207636477,0.1574421788401907,-0.9539542278204017,1.3031458894627757,2.2478895641094554,-3.8801620560324506,0.004732803959099987,0.005004294804390177,-0.030942017974233817,14.0047328039591,0.1624464736445809,-0.9848962457946355,-0.04700297433289129
29,29,14.0,79.0,10.0,41.0,10.0,-4.994,-5,-0.005,105.07,100732.0,286.76,-21.1,-15.4,-166.3,-159.8,95.1,-11.4,0.0,1.223746137039498,245.11656301645405,20.01500302515628,20,226687.46980806312,61.52,61.53,1.57,1.27,0.0,100732.0,1.456660973851601e-05,1.6,1.601089574701099,1.6008293618659453,-0.1914085639809964,-0.3902568766783035,-17.648450937205453,-0.3139032220709487,1.082760941683989,0.0700158391932297,-0.0035957499885847,-0.0073312611028233,-0.3315390698103571,-0.0042223581729366,0.123290712918881,0.0009417932982724,-0.3299674725315388,-0.0324430470185121,-0.3315390698103571,-0.0035963897481152,0.0073309472865264,-0.0061828384070172,0.1243041857264623,0.206796053859347,0.0014764429501486,0,-0.35433906981035707,-0.009696389748115201,0.205496053859347,0.05913668672887688,0.06899476740140319,-0.34832577961178585,20.123543630260777,248.15417507242947,0.05841280484171682,0.20298061243880133,-0.34406198438348884,4.96857379058219,-3.567873999666104,-0.0006099624395744889,8.312124517474172e-05,0.0042740778290111265,-5.000609962439574,0.05849592608689156,0.20725469026781246,0.06835155915786131
30,30,51.0,116.0,11.0,16.0,57.0,-3.994,-4,-0.005,105.11,100700.0,286.59,-44.9,-33.8,-107.0,-90.0,31.2,-8.2,0.0,1.224083057402585,245.20987685374905,20.01605722607741,20,226866.471309216,61.5,61.51,2.31,2.04,0.0,100700.0,1.4555883061664828e-05,1.6,1.601694611906841,1.601434216099345,-0.4015023196630121,-0.6429661130151209,-11.298170850349337,-0.4065957958214143,0.4676187736322533,0.0498477976800983,-0.0075396447010969,-0.0120739926261151,-0.212163640935925,-0.0054670982671326,0.0532260724149495,0.0006702548602763,-0.2111232182412369,-0.0222989573045449,-0.212163640935925,-0.0075406983270127,0.0120733346220193,-0.0088019617435317,0.0553511436539523,0.1081319482142616,0.0012817013615161,0,-0.231763640935925,-0.0143406983270127,0.1089319482142616,0.05702514126697681,0.07181620001462101,-0.22675399606520225,20.123132491604082,248.23850160564427,0.05632940811839434,0.10760292796760385,-0.22398749223669778,6.879761627187879,-5.653036842896276,-0.0002514721732201695,1.4128163913642253e-05,0.0025670085244296277,-4.00025147217322,0.05634353628230798,0.11016993649203348,0.071132930620048
31,31,65.0,130.0,11.0,25.0,6.0,-2.994,-3,-0.005,104.9,100696.0,286.35,-68.0,-37.3,-44.1,-24.5,-26.9,-5.8,0.0,1.2250603407244698,244.719980859943,19.988075102140613,20,226878.0516845381,61.5,61.5,1.99,1.95,0.0,100696.0,1.4534792245856803e-05,1.6,1.5994554687712543,1.5994554687712543,-0.6057338466873802,-0.6679407991071885,-4.854610300069426,-0.3892562029184921,-0.0962472272029359,0.0352755583609944,-0.0113975942600735,-0.0125680911832916,-0.0913451985448013,-0.0052444272761109,-0.0109771408772092,0.0004752656452521,-0.0906252011783172,-0.016153122407014,-0.0913451985448013,-0.0113986909895324,0.0125670965077039,-0.0087499634324245,-0.0077646951034207,0.0148916051911585,0.0009316395748841,0,-0.1100451985448013,-0.0184986909895324,0.0172916051911585,0.055419921732228795,0.07336497318184657,-0.10620557251859143,20.122907254415857,247.73700892303228,0.05474499851487336,0.017081021966857957,-0.10491216385858536,6.822513760200204,-5.342278135575879,0.00011800474147872033,3.1110340935299e-06,-0.0011291783345870683,-2.999881995258521,0.05474810954896689,0.01595184363227089,0.07269223903982361
32,32,58.0,123.0,11.0,21.0,46.0,-1.994,-2,-0.005,104.99,100699.0,286.42999999999995,-76.1,-21.8,20.9,26.6,-67.0,-5.5,0.0,1.224754668531118,244.92993578609745,19.99914275198593,20,226897.70497850003,61.5,61.5,2.07,2.46,0.0,100699.0,1.4541580680731964e-05,1.6,1.6003411074823897,1.6003411074823897,-0.6725424258572998,-0.4157789690956424,1.2703111474621642,-0.3492511892722778,-0.5887061548948425,0.034810568254047,-0.0126438285596663,-0.0078166637550915,0.0238819080379511,-0.0047014084178228,-0.0670852664199899,0.0004685988298559,0.0243073869730477,-0.0118052052384487,0.0238819080379511,-0.0126445106441165,0.0078155603431371,-0.0068840726035692,-0.0635215658096521,-0.0695984125529141,0.0007078452906812,0,0.0062819080379511,-0.0201445106441165,-0.0650984125529141,0.054363024205769626,0.07496854880746405,0.008898272659848475,20.122674381856555,247.94381351210623,0.05370221518839019,-0.0643071096653259,0.008790109824932004,6.514660403106952,-4.8409214277207955,0.00048381944006275335,5.2296483112237615e-05,-0.004230744065399665,-1.9995161805599373,0.05375451167150243,-0.06853785373072557,0.07435966535785081
33,33,52.0,117.0,11.0,17.0,36.0,-0.999,-1,-0.005,105.11,100702.0,286.61,-83.0,-42.1,69.5,95.0,-102.5,-4.5,0.0,1.2240219491583837,245.20987685374905,20.01655686207169,20,226848.49078501336,61.5,61.5,2.29,2.3,0.0,100702.0,1.4557400163104433e-05,1.6,1.6017345930215483,1.6017345930215483,-0.7286452586769852,-0.7257755882612829,7.560576286176545,-0.3568711190464197,-1.048818540836352,0.0286723958550305,-0.0136829255885104,-0.0136290372439504,0.1419769105721597,-0.0047984988939367,-0.1193803473095782,0.0003855298242248,0.1421938912286773,-0.0112054846179381,0.1419769105721597,-0.0136841148942771,0.0136278431315423,-0.008631848535204,-0.1155237741172992,-0.1510722469244685,0.000535967121226,0,0.1250769105721597,-0.0214841148942771,-0.1451722469244685,0.05390728281287639,0.07562897203302878,0.12639681813051407,20.12257857334255,248.22483554775638,0.05325252064684114,-0.14340897320921894,0.12486159227417892,6.683825192129303,-4.691564673605999,0.0008569585708765002,0.00016406861366053722,-0.007119665010283783,-0.9991430414291235,0.053416589260501676,-0.15052863821950271,0.07513820373426508
34,34,59.0,124.0,11.0,22.0,8.0,0.001,0,-0.005,104.87,100699.0,286.42999999999995,-80.6,-25.9,129.8,141.7,-124.1,-5.0,0.0,1.224754668531118,244.64999605114565,19.98771059421728,20,226768.0029011247,61.5,61.49,1.98,2.42,0.0,100699.0,1.4541580680731964e-05,1.6,1.599426300670354,1.599686412282107,-0.6999377098513101,-0.4722552410870685,13.57238444946718,-0.3136061695150858,-1.434463179168045,0.0333065132282473,-0.0131739181314695,-0.008888579363098,0.2554534197394435,-0.0042264072276785,-0.1636494812508901,0.0004488651752428,0.255453189772289,-0.0131783766327227,0.2554534197394435,-0.0131746937561845,0.0088874296880204,-0.0067316875383717,-0.1599363733212698,-0.2237996707643421,0.0004487476850627,0,0.23925341973944353,-0.0211746937561845,-0.2172996707643421,0.05411636972296653,0.075247026108674,0.23925341973944353,20.122633975756937,247.65943450411484,0.053458773599865124,-0.2146591495731137,0.23634612713898218,6.387593328732306,-4.166974440883885,0.0012353875694117067,0.00034096696915763094,-0.00958350333322947,0.0012353875694117067,0.05379974056902276,-0.22424265290634315,0.07493039695473022
35,35,50.0,115.0,11.0,15.0,58.0,1.006,1,-0.005,104.82,100705.0,286.61,-73.2,-14.0,189.0,187.1,-136.0,-2.5,0.0,1.2240584138348296,244.5333548882473,19.988627706458523,20,226538.71705983143,61.49,61.5,2.37,2.06,0.0,100705.0,1.455696649843546e-05,1.6,1.5997598119835856,1.5994996884369217,-0.625824455280346,-0.2503424187309457,19.67133842918162,-0.3081256007055257,-1.7576084746783374,0.0183304345280609,-0.0117846097382251,-0.0047140818495914,0.3704218402788536,-0.0041545274484907,-0.2006108753178731,0.0002471534115153,0.3701578405291308,-0.018286330333486,0.3704218402788536,-0.0117850210745996,0.0047130534304379,-0.0054866995403475,-0.1972893480827859,-0.2898288082150686,0.0001507847276238,0,0.3560218402788536,-0.019985021074599603,-0.2827288082150686,0.05506479514959777,0.07448110269462438,0.35472196580272997,20.122745133241647,247.54409338464598,0.054395073257685785,-0.2792901379753737,0.35040768359402047,6.502732128922254,-3.764369055538143,0.0015979469647825334,0.0005704670664273644,-0.011229912523776897,1.0015979469647824,0.054965540324113146,-0.29052005049915064,0.07438183274984633
36,36,64.0,129.0,11.0,24.0,34.0,2.006,2,-0.005,105.18,100696.0,286.37,-55.9,-15.2,238.5,237.1,-133.8,-1.3,0.0,1.224974782855927,245.37317642532733,20.01543190926637,20,227160.35537851072,61.51,61.5,1.92,2.05,0.0,100696.0,1.453659753678242e-05,1.6,1.6013841860796576,1.6016445737521905,-0.4611642721304951,-0.2532440375019234,25.801229664930474,-0.3092559395449943,-2.007946289741532,0.0113085697030913,-0.0086542482682184,-0.0047523993193633,0.4841880879324634,-0.0041554964914723,-0.2283996572605174,0.0001519541444989,0.4835884268063511,-0.0255975383140881,0.4841880879324634,-0.0086546629603424,0.0047516440756356,-0.0054969258699561,-0.2259604316976331,-0.3468575383992209,-4.0554209322848326e-05,0,0.47118808793246336,-0.016954662960342398,-0.3395575383992209,0.05683790735046818,0.07390143277216918,0.46860896512312095,20.122829311488395,248.39633314430407,0.05614615035339801,-0.3354248861949935,0.4629056669964868,6.445659652694106,-3.267505550542252,0.001971493008497931,0.0008683530569247704,-0.012412324239721823,2.0019714930084977,0.057014503410322784,-0.3478372104347153,0.07407813647514525
37,37,55.0,120.0,11.0,19.0,55.0,3.006,3,-0.005,104.96,100701.0,286.47,-36.7,-15.4,285.6,283.1,-124.9,-0.8,0.0,1.2246079768724318,244.85995072741883,19.99748292810532,20,226827.0499309837,61.49,61.49,2.32,2.21,0.0,100701.0,1.4544903031109626e-05,1.6,1.600468526354816,1.600468526354816,-0.2796478247686308,-0.2488051252380468,31.699685447689927,-0.3296564389892048,-2.2034988475756387,0.0088072862544701,-0.0052588946266823,-0.004678884726845,0.5961258794210279,-0.0044389040831664,-0.2511686961274449,0.0001185922502726,0.5950298599916806,-0.0365128170163497,0.5961258794210279,-0.0052593029163764,0.0046784257838985,-0.0057559584103468,-0.2496864610668879,-0.398443926064808,-0.0001834164492291,0,0.5853258794210279,-0.013459302916376401,-0.391843926064808,0.059531892627416136,0.07355546420132392,0.5814762838651579,20.122879573363058,247.87802244478033,0.05880705417805408,-0.3870729784059064,0.5743964422989665,6.387950879473482,-2.955682293563868,0.00233527314257371,0.0012183756877482293,-0.01359946928255473,3.002335273142574,0.06002542986580231,-0.4006724476884611,0.07404967874356402
38,38,62.5,127.5,11.0,23.5,27.0,4.003,4,-0.005,105.13,100696.5,286.4,-13.4,-20.35,329.2,330.79999999999995,-111.1,2.85,0.0,1.2248525520662088,245.25653429066864,20.011670381705763,20,227076.4826101376,61.505,61.495000000000005,2.215,2.4850000000000003,0.0,100696.5,1.4539233452081304e-05,1.6,1.601213469626208,1.6014737216742598,-0.0610803810801611,-0.2812849704562075,37.60554931794839,-0.3058339072696011,-2.388152259240784,-0.0142798139909848,-0.0011470650378628,-0.0052811272659716,0.7060434553653856,-0.0041112411607955,-0.2717760652061871,-0.0001919994606079,0.7042409210374442,-0.0504322889494956,0.7060434553653856,-0.0011475258987895,0.0052810271455545,-0.0055726786531505,-0.2714527615204215,-0.4475129917797825,-0.0005805610173394,0,0.6973434553653856,-0.0093475258987895,-0.44161299177978247,0.06325377532642033,0.07311846025072227,0.6922429694126951,20.122943083378143,248.28106137746462,0.062483226192485336,-0.43623332065984816,0.6838101570184799,6.28780749676683,-2.8199101004193827,0.0026945772347313312,0.0016221354953082612,-0.015368141028356312,4.002694577234731,0.0641053616877936,-0.4516014616882045,0.07397212609919732
39,39,61.0,126.0,11.0,23.0,27.0,5.005,5,-0.005,105.22,100697.0,286.42999999999995,16.4,-19.9,374.3,374.4,-92.6,2.2,0.0,1.224730343469925,245.4664906698361,20.021235116965936,20,227143.8396352578,61.5,61.5,2.02,2.6,0.0,100697.0,1.45418694992803e-05,1.6,1.6021089492482825,1.6021089492482825,0.2165996886271376,-0.2806151136903952,43.46469088915737,-0.3384221250041495,-2.5872161359387587,-0.0094009408143519,0.0040631831176246,-0.0052640453904801,0.8153520411454106,-0.0045456761307965,-0.2941785063578445,-0.000126273163335,0.8125976589632173,-0.0670858040462622,0.8153520411454106,0.0040627237275335,0.0052643999500533,-0.0059953571134655,-0.2953237265803318,-0.4984731413211362,-0.0006488426979104,0,0.8093520411454106,-0.0039372762724665,-0.49367314132113616,0.06812141783759978,0.07233722434531586,0.8030474366292906,20.123056683835983,248.49641261871892,0.06729081196719691,-0.48765377439869323,0.793255862462904,6.258260486823832,-2.9139735449851347,0.0030494052849707933,0.0020774766550519202,-0.017458144702246645,5.003049405284971,0.06936828862224884,-0.5051119191009399,0.07358885797379983
40,40,56.0,121.0,11.0,20.0,29.0,6.001,6,-0.005,104.97,100699.0,286.47,48.1,-23.3,410.1,413.9,-69.5,3.8,0.0,1.2245836552077636,244.88327907105685,19.998634102591048,20,226835.6022293942,61.5,61.5,2.07,2.51,0.0,100699.0,1.4545191909907454e-05,1.6,1.600300405110992,1.600300405110992,0.511103244344325,-0.3135741056996807,48.61262704619668,-0.3233444334783423,-2.7568843304697843,-0.0192490028302111,0.0096105952397772,-0.0058963308116363,0.9140937516109744,-0.0043534966274981,-0.3142171275196295,-0.0002591678106301,0.91008933018556,-0.0860067518133765,0.9140937516109746,0.0096100806512512,0.0058971694718338,-0.0059553361191374,-0.3169259023151813,-0.5444482348615713,-0.000880353092899,0,0.9094937516109746,0.0022100806512512002,-0.5405482348615713,0.07426352059521384,0.07136441098951254,0.9020341393982396,20.123716000824974,247.92224731031752,0.07335321713163619,-0.5339223312351146,0.8909772329281682,5.62150812840764,-2.6447578540021155,0.003382260038521115,0.002555758676380683,-0.01822061304982129,6.003382260038521,0.07590897580801687,-0.5521429442849358,0.07301892982963694
41,41,16.0,81.0,10.0,42.0,52.0,7.006,7,-0.005,105.26,100726.0,286.65,96.0,-9.2,450.9,445.8,-36.5,-4.8,0.0,1.2241428221720356,245.55980506242267,20.02984518722937,20,226996.85536219808,61.52,61.54,1.47,1.44,0.0,100726.0,1.4557543339193271e-05,1.6,1.6022768656013993,1.6017561386382528,0.9538654254621776,-0.1930837510025382,53.84225722265766,-0.3512572447604008,-2.9662795315540302,0.037429906602765,0.0178867158771786,-0.0036206723742072,1.0096404916458903,-0.004716284184387,-0.3371516086475398,0.0005025663645859,1.0042835953071405,-0.1053960016926168,1.0096404916458903,0.0178863998458012,0.0036222332708408,-0.005755246765526,-0.3421930326108303,-0.5932639314376154,-0.0002031724417262,0,1.0035404916458903,0.0116863998458012,-0.5910639314376154,0.08181962207766214,0.07071174720119,0.9949228974434505,20.12826463821481,248.71956878075994,0.08078017562575487,-0.5835549832075683,0.9822832756827039,5.2054237750009404,-2.783018296316961,0.0036951760598905492,0.003050535799987825,-0.02084424610057127,7.003695176059891,0.0838307114257427,-0.6043992293081395,0.07273793947925679
42,42,53.0,118.0,11.0,18.0,17.0,8.001,8,-0.005,104.82,100702.0,286.6,146.9,-0.7,478.5,466.9,-3.6,-7.4,0.0,1.22406465753065,244.5333548882473,19.988576727505063,20,226545.4450518548,61.5,61.5,2.36,2.28,0.0,100702.0,1.4556497057773672e-05,1.6,1.5994956090763286,1.5994956090763286,1.4239585665793122,-0.08781167077561,57.59809546969674,-0.3584088121245217,-3.316613846105629,0.0550652022478531,0.026813902603123,-0.0016535408001729,1.08460299217829,-0.0048325074071834,-0.3785534812469509,0.0007424566270104,1.077777313130167,-0.1244134209674647,1.0846029921782898,0.026813758202367,0.0016558807483024,-0.0053503274932288,-0.3861110592876016,-0.6555553875701433,-9.484853732616753e-06,0,1.0779029921782899,0.022213758202367002,-0.6553553875701433,0.09094009880748463,0.07081136819154758,1.0680479544838473,20.134067671635357,247.82274483319398,0.08973303669213624,-0.6466567532955094,1.0538715874011375,4.122319722545913,-3.586972398108708,0.0039425791040942106,0.0034726953581426193,-0.02697744526553185,8.003942579104095,0.09320573205027886,-0.6736341985610412,0.07309926710933597
43,43,49.0,114.0,11.0,15.0,15.0,9.001,9,-0.005,105.01,100707.0,286.69,218.0,9.0,498.7,483.7,39.7,-11.4,0.0,1.22374114694087,244.97659253815743,20.009328357824764,20,226665.32330188205,61.5,61.49,2.51,2.18,0.0,100707.0,1.4563902641431796e-05,1.6,1.6011561646041197,1.601416557540305,2.0797901253457893,0.0195489136820817,60.89640578343826,-0.315424360313902,-3.898895362395488,0.0817551001201513,0.0390927033013656,0.0003674504812405,1.144637189300875,-0.0042452434145196,-0.4442090797367398,0.0011003281421988,1.136657800736165,-0.1404691375628169,1.1446371893008755,0.0390927352186153,-0.0003640389979151,-0.0042628223999547,-0.4552274742014702,-0.7393919243855115,0.0004198524465987,0,1.1536371893008754,0.0314927352186153,-0.7383919243855115,0.10178616535136166,0.07145494841070116,1.14245917267177,20.14263305435547,248.48322812684356,0.1003497424887499,-0.7279716178724018,1.1263366036609286,4.151939594032915,-4.803479728513744,0.004112261784082578,0.0037780470536307753,-0.03663309405414818,9.004112261784083,0.10412778954238067,-0.76460471192655,0.07382576124180945
44,44,60.0,125.0,11.0,22.0,53.0,10.001,10,-0.005,105.06,100699.0,286.45,286.3,-1.2,515.5,507.9,81.1,-4.2,0.0,1.2246691558993472,245.09323458026748,20.00650696039243,20,226953.07476061647,61.5,61.5,2.43,2.68,0.0,100699.0,1.4543386253385168e-05,1.6,1.6009303950125175,1.6009303950125175,2.7095386136856514,-0.0526220836455604,64.39810689697167,-0.2867858960542856,-4.591453351701347,0.0352839764415336,0.0509055111060887,-0.0009886384530246,1.2098807262966749,-0.0038579662262111,-0.5228646658465989,0.0004746551044201,1.2003367766771336,-0.1599823911606858,1.2098807262966749,0.0509054246372744,0.0009930807931355,-0.0041561910177369,-0.5372125352551596,-0.8372967294244429,-0.0002543438451237,0,1.2197807262966749,0.041405424637274396,-0.8336967294244428,0.1145298743201138,0.07156859449198964,1.2073529702849575,20.15330870930583,248.86512873465185,0.11279401616414442,-0.8210609060118412,1.1890538713551428,3.5934347414706616,-5.609532122781925,0.004233928741676155,0.0040049116870127625,-0.04099359203326598,10.004233928741677,0.11679892785115718,-0.8620544980451073,0.07387265183120441
45,45,57.0,122.0,11.0,20.0,58.0,11.001,11,-0.005,104.51,100704.0,286.47,406.7,-8.2,520.6,508.5,165.2,3.5,0.0,1.224644459369434,243.81018484248943,19.954272957935963,20,226343.67158496456,61.51,61.5,2.22,2.28,0.0,100704.0,1.4544469734427338e-05,1.6,1.596491012755109,1.596750604789703,3.8181729722873214,-0.0678250489149631,66.78613631174136,-0.3909053386698486,-5.289608433827273,-0.014484286479489,0.0721115011593342,-0.0012809702779215,1.2613489700511074,-0.0052862988759025,-0.6055390033941018,-0.0001958741919343,1.2519309945745465,-0.1699119703612122,1.2613489700511074,0.0721113890990092,0.0012872631886548,-0.0055061898114537,-0.6258638440451103,-0.9388465926887468,-0.001242999660609,0,1.2561489700511073,0.0635113890990092,-0.9377465926887468,0.12935411636870198,0.06976208508143443,1.2428377366813457,20.161107459053724,247.75396938685788,0.12729503829964892,-0.922819402912807,1.2230540606853084,1.948067351264221,-5.818378575175216,0.004288455070497357,0.004108729817088332,-0.040821375952905706,11.004288455070498,0.13140376811673724,-0.9636407788657126,0.07185009953600209
46,46,13.0,78.0,10.0,40.0,15.0,12.005,12,-0.005,105.23,100731.0,286.91,514.3,-9.5,535.7,522.5,252.9,2.4,0.0,1.2230942056526706,245.48981925410047,20.03557388326957,20,226707.31832457928,61.51,61.52,1.55,1.6,0.0,100731.0,1.4580304254882532e-05,1.6,1.6029956945792678,1.6027351296094077,4.808205919073496,-0.1011771222462258,70.70214315973217,-0.4561445900349797,-5.813093990686259,-0.0071455272927462,0.0901883317565392,-0.0018977963965971,1.3261720588740848,-0.006126338620444,-0.6609130085155206,-9.596939385739844e-05,1.315926857822327,-0.1876240117501323,1.3261720588740848,0.0901881657991495,0.001905666806041,-0.0064955918968155,-0.6863328575279783,-1.01531457198356,-0.0014449344400856,0,1.309272058874085,0.0810881657991495,-1.0136145719835599,0.14645262019622746,0.06574240486579477,1.295603444320012,20.175863293262324,249.82606527191433,0.14391063327251277,-0.9960212029867024,1.2731155775316374,2.8568860869698383,-4.36383713295473,0.004453661708567565,0.004431393400024727,-0.029536480017138635,12.004453661708567,0.14834202667253749,-1.025557683003841,0.06767402180672741
